articleId,categoryId,text,aiModel,aiConfidence,status,title,negativeFeedbackCount,positiveFeedbackCount,replyType
1l8jp7elolj8u,lT3h7XEBrIRcahlYugqq,"《武漢肺炎初步症狀》

【發熱咳嗽非新冠肺炎唯一初期症狀】

*武漢大學人民醫院新冠肺炎患者識別「升級版」 1月24日發佈，提醒醫護人員及公眾，高度警惕以非呼吸系統症狀為首發症狀的隱形傳染源，「發熱咳嗽」並非新型肺炎的唯一首發症狀。

*迄今已發現多個「不典型」病例中，一45歲男性患者就診時，並無發燒、咳嗽等呼吸系統典型症狀。有病例僅以「消化系統症狀」為初期現象。如輕度納差、乏力、精神差、惡心嘔吐、腹瀉等。

*也有以神經系統症狀為首發表現：如頭痛；以心血管系統症狀為首發表現：如心慌、胸悶等；

*也有以眼科症狀為首發表現：如結膜炎；僅有輕度四肢或腰背部肌肉酸痛。

研究組提醒， 公眾意識到「早預防、早發現、早診斷、早隔離、早治療」是防治新冠肺炎的關鍵。

日常要進一步提高防護意識，外出一定要「戴口罩」，「避免去人多的公共場所」，減少春節期間公衆及家庭聚會；

*勤洗手洗臉。

*對於手機、公共電腦鍵盤要注意定時定期消毒；

*學會正確的咳嗽和打噴嚏方式，嚴禁隨地吐痰；對於使用過的口罩不要隨意亂扔，放入垃圾袋封口處理。
https://www.facebook.com/322447507832934/posts/2757121957698798/",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
1l11wb5wqg8f2,lT3h7XEBrIRcahlYugqq,"↓長庚傳來的

我身處醫材產業，這樣講可能有點掃興，但實際上一般醫療口罩並沒有阻擋病毒的能力，它的技術測試是針對細菌而非病毒。用它來防疫，是降低感染機率，而非全面阻絕，所以別為了口罩瘋狂。

手部在公共空間摸到門把、桌椅、錢幣而沾有病毒，再去觸摸嘴巴、碰鼻子、揉眼睛，比沒戴口罩更嚴重。所以有些公衛學者的觀點，認為口罩的效果，與其說阻擋病毒，不如說是阻擋了手部去觸摸口鼻，後者可能同樣重要。

另外，口罩使用方法也很重要。敢重複使用嗎？用一用塞進口袋，再拿出來繼續用？如果口罩真的幫助擋住了一些感染者的飛沫，這些抹來抹去、重複使用的動作，污染了口罩內部，反而是增加疾病中標機率而已。

如果大手一抓脫了口罩之後，手部早已碰到口罩外層，沒洗手又隨意揉鼻子吃東西，那其實還是在「賭」週遭有沒有感染者，大部份沒事的人，都是因為沒有遇到病原體，而不是戴了口罩的緣故。

所以再強調一次，懶得洗手的話，你/妳戴口罩也只是心安的而已啦。

那現在會講醫療口罩，是因為口罩其實除此之外沒幾種認證，這是唯一比較普遍又能大量生產的認證。口罩不是萬能護身符，麻煩請加上用肥皂/沐浴乳多洗手。",bert,1.0,NORMAL,保健秘訣、食品安全,0,4,NOT_RUMOR
1qqeyi3iira5,lT3h7XEBrIRcahlYugqq,"(!)指揮中心快訊：2/19晚間國內新增1例本土病例(!)

(lightbulb)指揮中心今(19)日公布國內第24例COVID-19(武漢肺炎)確定病例，為北部60多歲女性，個案目前持續隔離治療中。

(lightbulb)目前已掌握本個案之密切接觸者共360人，包括家人、朋友及診所醫院人員，目前正安排接觸者之採檢。將持續調查是否有其他接觸者，以進一步匡列、追蹤、採檢及隔離。

(lightbulb)另將針對個案發病14天前之活動史與可能暴露者，進行回溯追蹤調查，以找出可能感染源。

(star)詳細新聞資訊可參考今日新聞連結：http://at.cdc.tw/wsU816",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
1g8n11fvrgfn7,lT3h7XEBrIRcahlYugqq,"你收到「不想洗腎，不要再吃起司了」、「我們吃的起司，大部分都是再生的」這樣的LINE訊息嗎？雖然訊息有點太擴大描述，但事實上關於加工再製起司的部分，真的要多多留意其食品添加物和磷酸鹽的部分。

實際情況：
https://www.mygopen.com/2018/08/blog-post_10.html

只要一片再製起司，每人每天的磷攝取量就破表了。

",bert,1.0,NORMAL,保健秘訣、食品安全,0,11,NOT_RUMOR
1ounl098y1fc3,lT3h7XEBrIRcahlYugqq,"(!)指揮中心快訊：曾於以下時段出入相關地點的民眾，請留意自身健康狀況(!)

(lightbulb)針對案268於2/29下午5:20-6:55曾於金山老街，及3/15下午14:30-16:50曾於烏來老街活動，地方政府已安排防疫人員前往完成消毒工作，提醒該時段在此二處之民眾注意身體健康，如有發燒或上呼吸道症狀請即刻就醫並告知可能暴露史，無需過度恐慌。",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
1mxs8550zleo1,lT3h7XEBrIRcahlYugqq,"在親吻嬰兒時請三思！繼日前有台灣媽媽分享了因與孩子共用餐具，嬰兒的臉上出滿疱疹一事後與大人共同餐具 台灣6個半月大嬰兒長滿疱疹），外國最近也發生了一則相似的事件。

有網友在Facebook專頁「Amazing Lips With Mays」上張貼出幾張相片，把她侄子感染疱疹的過程公開：「做為一個媽媽，這真的讓我非常難過，Troy是我的侄子，比我的寶寶還小幾個月，最近為了皰疹病毒住院中。」她表示，醫護人員懷疑因有人患上感冒，並親吻嬰兒的額頭，將病毒傳染到嬰兒物上。

根據相片顯示，該名嬰兒的頭皮上滿佈疱疹，而且開始結痂。網友希望透過侄子的病情告知更多人，不要再隨便親吻寶寶。",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
1gyunkjwtb1s9,lT3h7XEBrIRcahlYugqq,年紀大記性差了並不出奇，但如果記憶力衰退得太快，則未必是正常老化，有沒有食物可以預防？新加坡一項研究發現大家常常吃的菇類，原來可以護腦，減低輕度認知衰退的風險。 可供食用的菇類營養價值高，它們不含膽固醇，低脂肪，低糖，但多膳食纖維，是古今中外常見食材。新加坡國立大學一項研究，更加為菇類的價值錦上添花。 研究人員在二零一一至二零一七年間，在新加坡找了六百多位六十歲以上的華裔長者，經過六年的追蹤研究，發現比起每周只吃小量菇的長者，每周進食逾三百克菇類，即是每周吃大約半碟菇以上的長者，出現輕度認知衰退的風險降低了五成。 為方便統計，列入今次研究的菇類只是包括金菇、秀珍菇、冬菇及白蘑菇，曬乾及罐頭蘑菇亦計算在內。 但研究人員認為，其他菇類一樣有類似效果，而預防認知衰退的關鍵成份，相信是菇類所含的「麥角硫因」，它是一種抗氧化劑和抗消炎劑，人類的身體無法自行製造。 研究人員下一步是鎖定「麥角硫因」，以單一成份做對照研究，確認「麥角硫因」和預防認知衰退有實在的因果關係。 (新聞通識#1940),bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
1s2n38bho1gcq,lT3h7XEBrIRcahlYugqq,"新加坡採集了COVID-19隔離病房的病毒量，發現病室中很多地方都有病毒（下圖的黃紅點有，藍點沒有），不過醫護人員的面罩、隔離衣、口罩上面都沒有，空氣中也沒有病毒。
這說明接觸傳染、手部衛生的重要！門的把手、廁所便盆、洗手盆、灯的開關⋯都是高風險位置。
",bert,1.0,NORMAL,保健秘訣、食品安全,0,2,NOT_RUMOR
1r06ls5mbalkc,lT3h7XEBrIRcahlYugqq,"「泰國水果罐頭含愛滋病毒」是謠言(求證·探尋喧嘩背後的真相)

　　食物不會傳播愛滋病；泰國正調查謠言來源

　　本報駐泰國記者 暨佩娟 本報記者 王君平

　　近日，微信上出現了一條「泰國愛滋病人把帶病血液滴進罐裝水果食品」的消息，稱此事已被「泰國府衛生部」證實，為了避免人們食用受感染，泰國超市多款式罐頭已全面下架。此事是否屬實？人民日報「求證」欄目記者深入走訪了泰國超市、衛生部門及國內專家。

　　泰國水果罐頭含愛滋病毒？

　　【調查】 官方未發布、證實過此消息，當地水果罐頭銷售正常

　　9日下午，記者來到曼谷「第21航站樓」商場樓下的一家超市，只見水果罐頭貨架里擺著滿滿當當的各種品牌的水果罐頭，有菠蘿、荔枝、龍眼、紅毛丹、橙等。超市經理奧爾告訴記者，在過去的一個月里，她沒有接到過有關水果罐頭的下架通知，罐頭的銷售情況還和往常一樣。正在挑選罐頭的27歲泰國姑娘特瑞卡告訴記者，她從沒聽說過這件事。

　　記者隨後走訪了泰國公共衛生部多個部門負責人，均否認有此事。

　　衛生局營養學高級專家坎達瓦斯·馬麗婉對記者說：「我從沒聽說過這件事，我們也沒有發布過這種消息。」



詳全文 泰國食品署:水果罐頭含愛滋病毒系謠言-國際新聞-新浪新聞中心 http://news.sina.com.tw/article/20130910/10618762.html",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
1nqwcgtsfx19i,lT3h7XEBrIRcahlYugqq,"各位同仁大家好：
我是數學科的昌龍，想以我們家ㄧ個不幸的案例，來提醒同仁們一同關注與嚴防登革熱的疫情。
我老家在台南北區，我們家是三代同堂的大家庭，還記得8/8父親節當天，頂著外頭的風強雨大開着車回家與爸爸、伯父ㄧ家人開心過父親節。ㄧ週後，8/15我伯父因血便被緊急送入成大醫院，ㄧ開始儘以胃鏡檢查出為胃出血，於是輸血後血壓回穩便送入ㄧ般病房，但兩天後卻又血壓異常下降，醫生才緊急將我伯父送入加護病房，驗血後發現血小板異常偏低，而確診為登革熱出血性症狀，此時，縱使輸再多的血，仍舊敵不過血小板偏低而無法凝血的狀況，8/23早上由於多重器官出血，衰竭死亡，ㄧ個親人就這樣在不到10天內被登革熱帶走。
我8/23回台南見伯父最後一面，從彰化出發前，爸爸叮嚀我必須身著長袖長褲，全身噴灑防蚊液才能回台南。但到了台南卻發現路人仍然短袖短褲，顯見大家對疫情的輕忽。也因此可以看見新聞上的數字ㄧ再ㄧ再地攀升。
我伯父的大兒子是台南青創會的理事長，他說他要用社團的力量來告訴大家，疫情的威脅超過大家的想像許多許多，也請我們透過各種管道要讓身邊的人對這次的疫情有所了解。昌龍謹以此文，拜託同仁們一起提醒彼此的家人、學生，務必嚴防登革熱疫情，注意身體狀況，在這段時間盡量不要到台南去，若有必要，也請做好防備。
祝福同仁們與家人都平安、健康
數學科 昌龍 敬上

這是明道中學學校老師昨晚PO的文，大家要小心哦!",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
1hllz51v6eych,lT3h7XEBrIRcahlYugqq,這是化學的普通常識，火是靠氧氣才會燃燒，要熄火最不智是拍，拍，拍，這樣再引多些氧當然愈燒越旺，看一下正規特警教如何被淋汽油點火時救人，自救。大家學會可以救人一命，须知道燒傷真皮幸之40%或以上差不多死定了！💪👍,bert,1.0,NORMAL,保健秘訣、食品安全,0,12,NOT_RUMOR
13hqzkfgupv5s,lT3h7XEBrIRcahlYugqq,"爸媽請注意，不要讓小孩空腹吃荔枝! 

近日大陸網路瘋傳一篇「空腹吃荔枝10個孩子死亡！醫生的呼籲為所有人敲響警鐘」這不是假新聞，是真的! 

去年刺胳針(Lancet)醫學期刊，報導了印度最大的荔枝產地，穆薩菲爾普爾（Muzaffarpur）區在2014年的研究，390個 15歲以下的兒童因癲癇發作和感官異常送醫，其中122人死亡。這些孩童的共同點就是沒吃晚餐和吃荔枝。並在尿液中檢出荔枝所含的毒素次甘氨酸A (hypoglycin A)和α-亞甲環丙基甘胺酸（α-(Methylenecyclopropyl) glycine, MCPG）的代謝物。

次甘氨酸A (hypoglycin A)的毒性作用源於於其代謝產物，Methylene cyclopropyl acetic acid (MCPA) 氧化過程中與肉鹼或輔酶A結合後，會阻斷醯基輔酶A脫氫酶(acyl-CoA dehydrogenases)。

MCPG除了抑制acyl-CoA dehydrogenases，還抑制acetoacetyl-CoA thiolase, 3-ketoacyl-CoA thiolase, enoyl-CoA hydratase (ECH)。

這些酵素，都是脂肪氧化和糖質新生作用所必須，一旦被抑制，就無法產生葡萄糖，造成低血糖。

特別要注意的是，未成熟荔枝的假種皮（就是我們吃的多汁半透明部分）中，次甘氨酸與 MCPG 含量比成熟荔枝還高。

至於今天TVBS報導提到「荔枝病」是因為吃了大量含糖分過高的水果，導致血糖不正常，出現頭昏、乏力、出冷汗、口乾等狀況。還建議在吃糖分較多的水果時，盡量不要空腹血糖低的時候吃，否則身體會在短時間內將果糖轉化成葡萄糖，刺激胰島素大量分泌，傳遞錯誤訊息給肝臟，導致出現低血糖症狀。這種解釋是錯的。是錯的。是錯的。(講三次)

孩童空腹吃荔枝引發的低血糖並不是因為荔枝本身含有果糖，而是荔枝所含的hypoglycin A和MCPG兩種毒素，干擾了脂肪氧化和糖質新生，導致血糖降低。年齡較小的兒童由於肝醣儲備不足，身體需要靠糖質新生生來維持血糖，加上本來就沒吃晚餐，血糖就更低。比起成人發病機會高很多。而大量吃其他含果糖豐富的水果並不會導致低血糖，果糖也不會明顯刺激胰島素的分泌！

結論:別讓小孩在肚子餓時吃荔枝止饑，尤其要盡量避免吃到未成熟的荔枝。",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
13y2h1rfvw5ad,lT3h7XEBrIRcahlYugqq,"編者：九霄蓮華（Jason Chen）


【巧克力4大健康好處，秒懂為何法國心臟專家大推黑巧克力！】


2018-12-07 Dr. Frédéric費德里克．薩德曼
 
巧克力4大健康好處，秒懂為何法國心臟專家大推黑巧克力！
編按：吃巧克力有哪些好處？法國知名心臟科專家、營養學家Dr. Frédéric Saldmann費德里克．薩德曼，讓美國《新聞周刊》（Newsweek）、法國《回聲報》（Les Echos）等兩大國際指標性媒體，譽其為「歐洲最有影響力的食品安全專家」，黑巧克力的健康效果竟讓他大推薦，以下費德里克．薩德曼盤點巧克力的驚人健康好處！ 

【早安健康／費德里克．薩德曼（法國知名心臟科專家、營養學家）】如果你有無法控制飲食衝動的問題，不妨做個非常簡單的實驗：當你開始想吃一些油膩的甜食或鹹食，打算在五分鐘內增肥一公斤時，先嚼二到四小片的百分百純巧克力，並下定決心要在巧克力下肚之後大吃特吃，你會發現結果立即見效。一旦吃下了黑巧克力，你的飲食衝動便會猛然打住，而且不會有任何沮喪或難受的感覺。 

研究：每天吃30克巧克力可以幫助減肥 

近來有科學研究證明，這並非我們原以為的心理因素所導致，而是一種生理機制。荷蘭研究員讓志願受測者吸入巧克力香氣，並吃下三十公克黑巧克力，結果觀察到受測者的食欲大幅降低。研究員還測量了血液中所含的荷爾蒙因子，例如有助於促進食欲的生長激素。 

當受測者飢餓時，生長激素值會上升，餐後則會下降。研究員於是觀察到，攝取三十公克的黑巧克力會促使生長激素大幅下降，食欲也同時驟降。  

黑巧克力的好處 

黑巧克力的好處可不只這個。近期一份美國的研究結果顯示，有固定吃黑巧克力習慣的人，竟然比不吃黑巧克力的人還瘦！ 

黑巧克力熱量：540大卡／100g（公克） 

矛盾的是，雖然純黑巧克力每一百公克的熱量有五百四十卡，但是它除了能暫時止飢，還有減重的效果。研究員觀察到，吃黑巧克力者的BMI值比不吃黑巧克力者還低。 

有一項針對一千名平均年齡五十七歲的男女進行的實驗顯示，每天適量攝取黑巧克力所得到的效果最佳，但最多只能三十公克，不能狂吃。目前，研究員只觀察到了現象，尚未確切瞭解相關的生理機制，也許是巧克力減輕壓力的功效，緩和了進食衝動。 

巧克力「多酚」抗氧化 

巧克力中含有「多酚」，這是一種具抗氧化功效的有機分子。 

根據一份德國的研究指出，每天固定吃兩塊黑巧克力有助於降血壓，收縮壓可降低三毫米汞柱，舒張壓則可降低二毫米汞柱。這是因為巧克力能使血液暢通，進而提升了血管的柔軟度。 

愛好享用高脂食物的法國人，罹患心血管疾病的比例卻比美國人低了兩倍。或許，我們可以為這種著名的「法式矛盾」提出另一個解釋：造成這種現象的原因，除了每餐都喝紅酒之外，還有黑巧克力。事實上，法國是全世界黑巧克力消耗量最大的國家，是其他國家的六倍。 

吃巧克力顧健康有限制：純度需100％ 

巧克力很容易買到，但是注意了，對巧克力的「純度」可不能降低標準！我說過，得吃「純度百分百」的巧克力，而不是純度百分之八十五或九十的，否則結果就會不同。你可以在包包、手提袋、辦公室或家裡擺個幾塊，只要一感覺到進食的衝動，就有限度地吃個幾片。 

本文摘自《不吃藥，激活身體的自癒力》／ 費德里克．薩德曼（法國知名心臟科專家、營養學家）／寶瓶文化 


＊早安健康知識補給站： 
黑巧克力成分大調查
黑巧克力苦中帶點微甜，令人著迷。巧克力基本組合是可可漿、可可脂、加糖或牛奶混製而成，國際規定可可脂超過35％者，才能稱為巧克力，否則只能說是糖果。只添加糖、可可漿55％以上才算是「黑巧克力」，舉例來說，若產品成分標示「70％黑巧克力」，表示可可漿、可可脂的佔比為70％，其餘30％則為砂糖或牛奶等成份。

黑巧克力好處大盤點 
紓壓：色胺酸、脂肪酸有助減輕壓力，保持心情愉快
抗老：類黃酮素幫助人體抗氧化
降膽固醇：降低壞膽固醇，保持血管柔軟，遠離心臟病
有助減肥：美國研究顯示，吃黑巧克力BMI值比不吃的人低


【延伸閱讀】 

降血糖、血脂！台大醫師：黑巧克力是糖尿病剋星
",bert,1.0,NORMAL,保健秘訣、食品安全,0,2,NOT_RUMOR
12fcjqkkq3lk3,lT3h7XEBrIRcahlYugqq,今日正值4天清明連假後的首日上班上課日，由於不少民眾在連假期間前往中南部各大知名景點，不少醫師十分擔憂；陽明大學醫學博士胸腔重症醫師蘇一峰今（6）天透露，短短一小時已經來了三個連假出遊後，發生呼吸道症狀的患者了。預估這幾天全國篩檢量應該會大增。,bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
116bayy38dx77,lT3h7XEBrIRcahlYugqq,"美國疾病管制局通知：
不要吃蘿蔓生菜，
就連冰過蘿蔓生菜的冰箱都要徹底清理，
已經吃出人命啦(!)

很重要！很重要！很重要！

https://www.cna.com.tw/news/firstnews/201811225005.aspx",bert,1.0,NORMAL,保健秘訣、食品安全,0,18,NOT_RUMOR
111t4uoqzlpez,lT3h7XEBrIRcahlYugqq,"💥《快訊》新冠肺炎，台灣出現死亡個案，竟無旅遊史，也非已知病例接觸者
https://med-net.com/CMSContent/Content/613

💥多管齊下提高免疫力，降低肺炎風險
https://med-net.com/CMSContent/Content/600",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AVy5NbzVyCdS-nWhuaoa,lT3h7XEBrIRcahlYugqq,"爬樓梯、爬山是「最笨的運動」？最傷膝！步入40歲後一定要學會這招…保健膝蓋、強化骨骼！快給爸媽看看吧！
http://www.SOUL99.COM/aboutstory/7358/?utm_source=Line&utm_medium=app&utm_campaign=LineShare",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
9akt75thccrr,lT3h7XEBrIRcahlYugqq,由於美國加州聖克拉拉郡對兩名病逝於2月份的死者進行屍檢發現，他們都是新冠肺炎患者，美媒因此認為美國於2月29日首例死亡顯然有誤，至少還要再提前3周多。美國首個新冠肺炎確診病例發現於1月21日，患者是從大陸回來的旅行者。現在看來美國早期的記錄是非常不可靠的，當時的檢測手段落後和不重視導致了美國的早期感染情況是一筆糊塗賬。美國政府出於政治目的要求調查中國大陸疫情的發生原因，然而在美國國內，需要搞清楚的疫情線索就有很多。,bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
2lhxrlpgw387n,lT3h7XEBrIRcahlYugqq,"太棒啦👏👏美國Ohio 一對夫妻晚餐對話有效解決了N95缺貨問題： 
利用高氧一系列化學消毒過程讓口罩如新。
一天就能消毒8萬個口罩且能重複消毒20次而不破壞材質。
這完美點子是專作軍方清除污染的工程師先生聽了他護士太太憂慮口罩缺貨無防護所激發出的成果。  
這套機器FDA已批準
五角大廈也下單了。
這下全球就不用受中共掌控啦😆😆

  ",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
1718pgu63z026,lT3h7XEBrIRcahlYugqq,"口罩殺菌重複用！醫驚揭「噴3種水＝在吸毒」…超慘下場曝：效果秒消失
https://www.ettoday.net/news/20200402/1682628.htm?from=ettoday_app",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
ef367mcknxpl,lT3h7XEBrIRcahlYugqq,"👾  腸病毒病發後 5 天內，如果有出現「肌躍型抽搐」、「持續嘔吐」、「意識不清」等，很可能是重症併發的前兆喔！
👶 不過「肌躍型抽搐」是什麼意思？疾小編告訴你～就像是寶寶整個身體「嚇一跳」般的抽搐，且連續發生好幾次。

🏥 如果有這樣的症狀發生，一定快快就醫！",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
1wldtrwnb46c4,lT3h7XEBrIRcahlYugqq,"塑化劑長期大量接觸，可能致乳癌！醫師勸：這2樣食物少吃 #LINETODAY

https://today.line.me/TW/article/E91wVn?utm_source=lineshare",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
1u7cojtkbnr89,lT3h7XEBrIRcahlYugqq,不織布公會引用謝克勤博士的文章指出，目前所有醫療口罩和N95都是新式靜電口罩，主要靠「靜電吸附飛沫微粒」，靜電綿最怕「熱、水、有機溶劑」，這些消毒方法雖然可以殺死病菌，但同時會破壞口罩的過濾能力，口罩使用壽命無法因此延長。,bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
1n56a5uap4x3k,lT3h7XEBrIRcahlYugqq,"這個很有意思，按下「開始」後，會像看中醫一樣問診，最後會出一個中醫診斷報告😃😃😃
很不錯👍分享給你。

鏈接
http://www.kaiyuncare.com/survey/tizhi/survey.html?retest=1",bert,1.0,NORMAL,保健秘訣、食品安全,0,12,NOT_RUMOR
AV8eCCqOyCdS-nWhuhdq,lT3h7XEBrIRcahlYugqq,"［空服員朋友匿名分享，寫在機上女童病逝之後]

做了三年空服員的工作，很少談工作的事情，但經過前天的經歷
我覺得如果我們每個人都努力raise the awareness
或許就可以避免很多遺憾

其實一般人一年能坐幾次飛機，就算常常坐，還是有很多看不到、不了解的地方
以前我幾乎每次出國玩都生病，一直以為自己是水土不服，但後來才發現病都是從飛機上帶下來的

*飛機上的衛生很重要*

#你摸到的每樣東西都很髒

我們的飛機幾乎都是來回飛，客人下飛機，打掃二十分鐘以內，下一組人又接手，客人緊接著上機，又飛走了
雖然每趟航程結束都會有清潔人員上來打掃
但同一區每個餐桌版「用同一條抹布」擦過一次
坐墊除了特別有髒污並不會更換
（定期會清潔，但定期的「期」沒人知道隔多久，呵呵）
廁所的打掃也是噴消毒水擦過一次
你如果看過飛印巴和某些中東區被屎尿嘔吐物炸過的廁所地板坐墊洗手台，就會懂那該有多髒，而你永遠不知道你坐的飛機上一班飛了哪裡

進廁所後摸一切東西都至少要抽一張擦手紙隔著
但由於你絕對防不慎防（餐桌板、行李櫃、螢幕、安全帶）
所以手髒就算了，只需要記得一點，一點就好
#機上絕不用手觸碰眼耳口鼻食物，或身上其他任何洞(?)
（如果不得已用手抓餅乾和麵包，手碰到的那口就丟掉）

上機穿長袖長褲不要讓皮膚直接暴露接觸座位
前一個客人帶了什麼蟲上飛機你無法想像
我以前飛過同事在飛機上組員休息室被蟲子咬到
好幾個傷口超深流膿一週不能飛，我親眼看到疤嚇死

*上機好朋友*

水、外套、口罩
飛機上環境特色就是乾、冷、人群密集

#帶一罐水
脫水是飛機上非常常見的問題
延伸出流鼻血、喉嚨乾痛、乾眼、火氣大，和各種婦女疾病
全部都可以靠大量喝水避免
你可能坐在中間又不好意思按服務鈴
可能空姐沒有經過，可能太黑沒看到你招手
手邊絕對要有一罐水，或帶自己的瓶子上機裝水
相信我，買一罐水的錢比所有旅遊醫療保險都值得投資
（我載過一個小姐做了子宮內視鏡幾天，沒乖乖吃抗生素，以為好了，飛到後半段開始下腹劇痛，想吐發燒，我問她有沒有喝水，她跟我說只喝了一杯）
（蔓越梅或什麼含糖飲料都沒用，喝水，喝水就對了！！！）

#帶自己的圍巾外套
飛機的溫度通常都會設在22-24度，這是規定
因為溫度一高除了會增加乘客暈倒的發生率，還有利細菌滋長等
通常，當溫度已經調到最高，只能多要毛毯，但也可能已經發完
除了你自己座位出風口，有些公共出風口是你關不掉的
額外的衣物可以防止你著涼甚至防治體弱的老人小孩失溫

#帶口罩
如果你旁邊的人咳個不停又狂打噴嚏
又沒空位讓你換位子
你會好感恩你有一副口罩
口罩也多少減緩口鼻長時間吸入乾空氣的問題

*機上飲酒*

因為飛行過程中客艙氧氣含量極低
相當於你在1500-1800公尺的高山上
酒精在血液中造成你的生理反應與地面非常不同
據說機上喝一杯等於地上喝五杯
要喝酒一定要慢慢喝，並搭配著多喝水，
酒量不好的人，尤其是年長者，就要少喝甚至不喝（反正機上的酒也很難喝）
我飛台北班二十幾次，至少有十五次因為這個原因發生醫療事件
其中三次都是年長者直接在我面前昏倒
若平常沒有喝酒的習慣，機上要點酒一定要多點一杯水，防喝醉也防脫水

*健康狀況不好絕對不要飛*

就算成人感冒鼻塞都會因為壓力造成降落時耳膜破裂流血（我不止一位朋友親身經歷）（詳見barotrauma)
小朋友更是不能掉以輕心
平常降落就有健康小孩因為壓力變化不舒服哭鬧，別說是生病的孩子
另外，聽過幾個飛機上死亡的案例都是出國做心臟手術，回程還沒修養好就飛
飛機上的醫療資源有限，組員雖受過訓練，但也只是基本的救急程序
加上機上某些效力較強的藥需要醫生施打
機上不一定能廣播找到醫生
即便加錢改期也不要冒險硬飛
#如果轉機前段已經非常不舒服，一定要請組員安排地面醫療協助，或在轉機過程中請地勤協助或自行前往醫護站就醫

一架600人的飛機，23個組員
就算盡力了，也有顧全不及的時候
短班還好，長班更是要注意照顧自己
有時候飛過大洋不能及時轉降
有時候在做轉降決策時，已經錯過黃金急救時間
如果你們看過數據，知道一年施做多少次CPR，其中多少次真的有救活
就知道自己的生命，真的掌握在自己手上",bert,1.0,NORMAL,保健秘訣、食品安全,0,32,NOT_RUMOR
3cd6hgfed8elt,lT3h7XEBrIRcahlYugqq,"葉黃素、蝦紅素、花青素，哪個護眼最有效？藥師告訴你：3種護眼成分，你該怎麼吃？ #LINETODAY

https://today.line.me/TW/article/aLelmo?utm_source=lineshare",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
1e6h2h46pn5tv,lT3h7XEBrIRcahlYugqq,"分享朋友的說明
————————————
次氯酸水是來消毒環境，不是消毒人。通常也不建議皮膚接觸。另外，人類本來就是和很多微生物共存共榮的哦，無極限的消毒殺菌，回頭來也是人倒霉吧！

#請廣傳不要被這類產品混淆了！ #不要殘害國家幼苗啊！ #不要把小孩當車啊！ 頭真的好痛...新聞播出有人製造出這種次氯酸噴霧，讓學童們排隊進去消毒，這學校校長還說「學童經過隧道消毒，安全無虞進到教室來」，其實你的學童們安全很有問題啊！以下三點說明：

1. 次氯酸適合用在 #環境消毒，使用於人體表面上仍不是沒有疑慮。直接噴到孩子皮膚上，而且面積不小，這真的不妥。

2. 除了接觸風險外，這種噴霧還有 #吸入風險。之前韓國就發生過噴霧產品引發健康問題的事件。最後小孩 #肺纖維化 永久都要使用呼吸器維生...

3. 噴灑的濃度不知道有沒有效果。另外這種噴霧頂多附著在表面，對於產生生物膜（biofilm）或者在其他載體包覆內的微生物，效果就很有限了。

懇請新聞台趕快撤下這類的新聞，￼也請大家務必注意這種噴霧型產品啊！你的小孩是人，不要把他當車洗好嗎？

次氯酸水也不建議噴霧哦！他是強氧化劑，一碰空氣就反應掉了。通常應該比較適合拿來直接洗。",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
4wmanevittp8,lT3h7XEBrIRcahlYugqq,"洗手少2動作防疫GG！

醫師：等於越洗越髒 

https://today.line.me/TW/article/77BBXl?utm_source=lineshare

勤洗手(洗手)用肥皂(肥皂)要擦乾(!!!)

勤洗手(洗手)用肥皂(肥皂)要擦乾(!!!)

勤洗手(洗手)用肥皂(肥皂)要擦乾(!!!)
",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
